#anno-id:19934
#source:sejong
#text:회사는 김씨를 올해의 VIP로 임용했다.
3	그	_	_	O
4	분야의	_	_	O
5	연구를	_	_	O
6	심화시키기로	_	_	O
7	뜻을	_	_	O
8	모았다.	_	_	O

#anno-id:17752
#source:sejong
#text:내친 김에 이것까지 마저 다 하자.
0	내친	내치다.v	Respond_to_proposal	O
1	김에	_	_	O
2	이것까지	_	_	O
3	마저	_	_	O
4	다	_	_	O
5	하자.	_	_	O

#anno-id:21872
#source:sejong
#text:젊은 사람들이 압구정 거리에 북적거린다.
0	젊은	_	_	B-Theme
1	사람들이	_	_	I-Theme
2	압구정	_	_	B-Location
3	거리에	_	_	I-Location
4	북적거린다.	북적거리다.v	Abounding_with	O

#anno-id:23379
#source:sejong
#text:나는 그 일을 겪고 나서야 옛 성현들의 말씀이 옳다는 것을 체득할 수 있었다.
0	나는	_	_	B-Cognizer
1	그	_	_	O
2	일을	_	_	O
3	겪고	_	_	O
4	나서야	_	_	O
5	옛	_	_	B-Phenomenon
6	성현들의	_	_	I-Phenomenon
7	말씀이	_	_	I-Phenomenon
8	옳다는	_	_	I-Phenomenon
9	것을	_	_	I-Phenomenon
10	체득할	체득하다.v	Grasp	O
11	수	_	_	O
12	있었다.	_	_	O

#anno-id:23740
#source:sejong
#text:나라를 팔아서 제 한 몸 잘 먹고 잘 살려고 하는 자는 나쁘다.
0	나라를	_	_	B-Goods
1	팔아서	팔다.v	Commerce_sell	O
2	제	_	_	O
3	한	_	_	O
4	몸	_	_	O
5	잘	_	_	O
6	먹고	_	_	O
7	잘	_	_	O
8	살려고	_	_	O
9	하는	_	_	O
10	자는	_	_	O
11	나쁘다.	_	_	O

#anno-id:24176
#source:sejong
#text:어머니는 나에게 늘 바른 예절을 교육시켰다
0	어머니는	_	_	B-Teacher
1	나에게	_	_	B-Student
2	늘	_	_	B-Time
3	바른	_	_	B-Subject
4	예절을	_	_	I-Subject
5	교육시켰다	교육시키다.v	Education_teaching	O

#anno-id:24855
#source:sejong
#text:내가 그 놈을 작살내고 말테다.
0	내가	_	_	B-Destroyer
1	그	_	_	B-Patient
2	놈을	_	_	I-Patient
3	작살내고	작살내다.v	Destroying	O
4	말테다.	_	_	O

#anno-id:19649
#source:sejong
#text:경제 발전이 저해될 수 있는 소지를 미연에 없애버리시오.
0	경제	_	_	B-Action
1	발전이	_	_	I-Action
2	저해될	저해되다.v	Hindering	O
3	수	_	_	O
4	있는	_	_	O
5	소지를	_	_	O
6	미연에	_	_	O
7	없애버리시오.	_	_	O

#anno-id:17937
#source:sejong
#text:사장님이 런던에서 도착하시는 중입니다.
0	사장님이	_	_	B-Theme
1	런던에서	_	_	O
2	도착하시는	도착하다.v	Arriving	O
3	중입니다.	_	_	O

#anno-id:23526
#source:sejong
#text:고양이는 벌레처럼 몸이 꿈틀거리고 있었다.
0	고양이는	_	_	B-Agent
1	벌레처럼	_	_	B-Manner
2	몸이	_	_	B-Body_part
3	꿈틀거리고	꿈틀거리다.v	Body_movement	O
4	있었다.	_	_	O

#anno-id:25358
#source:sejong
#text:안경이 으스러져서 오늘은 렌즈를 끼고 학교에 갔다.
0	안경이	_	_	B-Patient
1	으스러져서	으스러지다.v	Grinding	O
2	오늘은	_	_	O
3	렌즈를	_	_	O
4	끼고	_	_	O
5	학교에	_	_	O
6	갔다.	_	_	O

#anno-id:22864
#source:sejong
#text:간첩은 톱으로 철조망을 끊고 침입했다.
0	간첩은	_	_	B-Agent
1	톱으로	_	_	B-Means
2	철조망을	_	_	B-Whole
3	끊고	끊다.v	Separating	O
4	침입했다.	_	_	O

#anno-id:20187
#source:sejong
#text:학생들은 헌신적으로 가르치는 김 교수를 흠모하며 따랐다.
0	학생들은	_	_	B-Experiencer
1	헌신적으로	_	_	B-Focal_participant
2	가르치는	_	_	I-Focal_participant
3	김	_	_	I-Focal_participant
4	교수를	_	_	I-Focal_participant
5	흠모하며	흠모하다.v	Desiring	O
6	따랐다.	_	_	O

#anno-id:18049
#source:sejong
#text:영희는 드디어 나에게 입을 떼고 사랑을 고백했다.
0	영희는	_	_	B-Source
1	드디어	_	_	B-Time
2	나에게	_	_	O
3	입을	_	_	B-Item
4	떼고	떼다.v	Becoming_detached	O
5	사랑을	_	_	O
6	고백했다.	_	_	O

#anno-id:24814
#source:sejong
#text:한 번 폭동이 시발되자 상황은 걷잡을 수 없이 커져갔다.
0	한	_	_	B-Entity
1	번	_	_	I-Entity
2	폭동이	_	_	I-Entity
3	시발되자	시발되다.v	Coming_to_be	O
4	상황은	_	_	O
5	걷잡을	_	_	O
6	수	_	_	O
7	없이	_	_	O
8	커져갔다.	_	_	O

#anno-id:18553
#source:sejong
#text:글은 처음과 끝이 일치되도록 일관성 있게 써야 된다.
0	글은	_	_	B-Profiled_item
1	처음과	_	_	B-Attribute
2	끝이	_	_	I-Attribute
3	일치되도록	일치되다.v	Evaluative_comparison	O
4	일관성	_	_	O
5	있게	_	_	O
6	써야	_	_	O
7	된다.	_	_	O

#anno-id:24000
#source:sejong
#text:철수가 수초에 말려서 나오지 못하고 있다.
0	철수가	_	_	B-Agent
1	수초에	_	_	B-Potential_hindrance
2	말려서	말리다.v	Preventing_or_letting	O
3	나오지	_	_	O
4	못하고	_	_	O
5	있다.	_	_	O

#anno-id:19419
#source:sejong
#text:본질적인 개혁이 달성되기 위해서는 철저한 과거청산과 더불어 제도적인 개혁이 병행돼야 한다.
0	본질적인	_	_	B-Goal
1	개혁이	_	_	I-Goal
2	달성되기	달성되다.v	Accomplishment	O
3	위해서는	_	_	O
4	철저한	_	_	O
5	과거청산과	_	_	O
6	더불어	_	_	O
7	제도적인	_	_	O
8	개혁이	_	_	O
9	병행돼야	_	_	O
10	한다.	_	_	O

#anno-id:18649
#source:sejong
#text:노동자들은 학생들과 힘을 합하여 반정부 투쟁에 나섰다.
0	노동자들은	_	_	B-Part_1
1	학생들과	_	_	B-Part_2
2	힘을	_	_	I-Part_2
3	합하여	합하다.v	Cause_to_amalgamate	O
4	반정부	_	_	O
5	투쟁에	_	_	O
6	나섰다.	_	_	O

#anno-id:24954
#source:sejong
#text:나는 영희와 제3세계의 인권 문제에 대해 토의했다.
0	나는	_	_	B-Interlocutor_1
1	영희와	_	_	B-Interlocutor_2
2	제3세계의	_	_	B-Topic
3	인권	_	_	I-Topic
4	문제에	_	_	I-Topic
5	대해	_	_	O
6	토의했다.	토의하다.v	Discussion	O

#anno-id:18974
#source:sejong
#text:지금까지 우리는 방법적 논의를 선행시킴으로써 우리의 물음을 단지 가시화시켰을 뿐이다.
0	지금까지	_	_	O
1	우리는	_	_	B-Speaker
2	방법적	_	_	O
3	논의를	_	_	O
4	선행시킴으로써	_	_	O
5	우리의	_	_	B-Category
6	물음을	_	_	I-Category
7	단지	_	_	O
8	가시화시켰을	가시화시키다.v	Communicate_categorization	O
9	뿐이다.	_	_	O

#anno-id:20660
#source:sejong
#text:한국은 얼마전부터 유럽에 자동차를 수출하기시작했다.
0	한국은	_	_	B-Exporter
1	얼마전부터	_	_	B-Time
2	유럽에	_	_	B-Importing_area
3	자동차를	_	_	B-Goods
4	수출하기시작했다.	수출하다.v	Exporting	O

#anno-id:23913
#source:sejong
#text:집체적 지도와 유일적 지휘를 배합시키는 원칙이다.
0	집체적	_	_	B-Parts
1	지도와	_	_	I-Parts
2	유일적	_	_	I-Parts
3	지휘를	_	_	I-Parts
4	배합시키는	배합시키다.v	Cause_to_amalgamate	O
5	원칙이다.	_	_	O

#anno-id:18210
#source:sejong
#text:김 교수는 그의 이론을 체계적으로 논고하였다.
0	김	_	_	B-Arguer
1	교수는	_	_	I-Arguer
2	그의	_	_	B-Content
3	이론을	_	_	I-Content
4	체계적으로	_	_	B-Manner
5	논고하였다.	논고하다.v	Reasoning	O

#anno-id:24263
#source:sejong
#text:하늘 저 편에서 갑자기 새떼가 우리에게 밀려왔다.
0	하늘	_	_	B-Place
1	저	_	_	I-Place
2	편에서	_	_	I-Place
3	갑자기	_	_	B-Manner
4	새떼가	_	_	B-Entity
5	우리에게	_	_	B-Place
6	밀려왔다.	밀려오다.v	Coming_to_be	O

#anno-id:18811
#source:sejong
#text:이 사건과 그 사건을서로 관련시키면해결책이 나올 것이다.
0	이	_	_	O
1	사건과	_	_	O
2	그	_	_	O
3	사건을서로	_	_	O
4	관련시키면해결책이	관련시키다.v	Rope_manipulation	O
5	나올	_	_	O
6	것이다.	_	_	O

#anno-id:18100
#source:sejong
#text:누렇게 익은 곡식이 들판에 넘실거렸다.
0	누렇게	_	_	B-Theme
1	익은	_	_	I-Theme
2	곡식이	_	_	I-Theme
3	들판에	_	_	B-Place
4	넘실거렸다.	넘실거리다.v	Moving_in_place	O

#anno-id:22655
#source:sejong
#text:꼬마들이 몸을 쭈그리고 앉아서 벌레를 열심히들여다 본다.
0	꼬마들이	_	_	B-Agent
1	몸을	_	_	B-Point_of_contact
2	쭈그리고	쭈그리다.v	Posture	O
3	앉아서	_	_	O
4	벌레를	_	_	O
5	열심히들여다	_	_	O
6	본다.	_	_	O

#anno-id:23304
#source:sejong
#text:장롱과 책상의 간격을 좀 더 띄워야겠어.
0	장롱과	_	_	B-Patient
1	책상의	_	_	I-Patient
2	간격을	_	_	I-Patient
3	좀	_	_	B-Manner
4	더	_	_	I-Manner
5	띄워야겠어.	띄우다.v	Reshaping	O

#anno-id:22616
#source:sejong
#text:그의 욕심이 결국 파멸을 초래하고 말 것이다.
0	그의	_	_	B-Cause
1	욕심이	_	_	I-Cause
2	결국	_	_	O
3	파멸을	_	_	B-Effect
4	초래하고	초래하다.v	Cause_to_start	O
5	말	_	_	O
6	것이다.	_	_	O

#anno-id:18539
#source:sejong
#text:승려들도 나라의 위기를 좌시할 수만은 없어 각지에서 의병을 일으켰다.
0	승려들도	_	_	B-Cause
1	나라의	_	_	I-Cause
2	위기를	_	_	I-Cause
3	좌시할	_	_	I-Cause
4	수만은	_	_	I-Cause
5	없어	_	_	O
6	각지에서	_	_	B-Place
7	의병을	_	_	B-Effect
8	일으켰다.	일으키다.v	Cause_to_start	O

#anno-id:22756
#source:sejong
#text:자리를 지키는 데만 급급한 사람들이 너무 많아.
0	자리를	_	_	B-Asset
1	지키는	지키다.v	Protecting	O
2	데만	_	_	O
3	급급한	_	_	O
4	사람들이	_	_	O
5	너무	_	_	O
6	많아.	_	_	O

#anno-id:17646
#source:sejong
#text:국가의 안위를 위협하는 불순한 세력은 결코 용납할 수 없다는 것이 정부의 입장이다.
0	국가의	_	_	B-Valued_entity
1	안위를	_	_	I-Valued_entity
2	위협하는	위협하다.v	Endangering	O
3	불순한	_	_	B-Agent
4	세력은	_	_	I-Agent
5	결코	_	_	O
6	용납할	_	_	O
7	수	_	_	O
8	없다는	_	_	O
9	것이	_	_	O
10	정부의	_	_	O
11	입장이다.	_	_	O

#anno-id:23683
#source:sejong
#text:그의 소설 속에서는 현실적인 시간과 공간이 모두 해체되어 있다.
0	그의	_	_	B-Place
1	소설	_	_	I-Place
2	속에서는	_	_	I-Place
3	현실적인	_	_	B-Whole
4	시간과	_	_	I-Whole
5	공간이	_	_	I-Whole
6	모두	_	_	B-Manner
7	해체되어	해체되다.v	Breaking_apart	O
8	있다.	_	_	O

#anno-id:20105
#source:sejong
#text:십 년 이상 다니던 회사를 떠나려니 눈물이 나온다.
0	십	_	_	B-Field
1	년	_	_	I-Field
2	이상	_	_	I-Field
3	다니던	_	_	I-Field
4	회사를	_	_	I-Field
5	떠나려니	떠나다.v	Quitting	O
6	눈물이	_	_	O
7	나온다.	_	_	O

#anno-id:17441
#source:sejong
#text:혼신의 힘을 다해 노래를 부르는 가수들만이 청중을 휘어잡을 수 있는 법이다.
0	혼신의	_	_	B-Controlling_entity
1	힘을	_	_	I-Controlling_entity
2	다해	_	_	I-Controlling_entity
3	노래를	_	_	I-Controlling_entity
4	부르는	_	_	I-Controlling_entity
5	가수들만이	_	_	I-Controlling_entity
6	청중을	_	_	B-Dependent_entity
7	휘어잡을	휘어잡다.v	Control	O
8	수	_	_	O
9	있는	_	_	O
10	법이다.	_	_	O

#anno-id:18835
#source:sejong
#text:철수가 영이와 서로 부딪쳤다.
0	철수가	_	_	B-Impactor
1	영이와	_	_	B-Impactee
2	서로	_	_	B-Manner
3	부딪쳤다.	부딪치다.v	Impact	O

#anno-id:22508
#source:sejong
#text:요란한 벨 소리가 희정이의 잠을 깨웠다.
0	요란한	_	_	B-Cause
1	벨	_	_	I-Cause
2	소리가	_	_	I-Cause
3	희정이의	_	_	B-Sleeper
4	잠을	_	_	I-Sleeper
5	깨웠다.	깨우다.v	Cause_to_wake	O

#anno-id:18178
#source:sejong
#text:그들은 정부에 자신들의 행위의 정당성을 설파했다.
0	그들은	_	_	B-Communicator
1	정부에	_	_	O
2	자신들의	_	_	B-Message
3	행위의	_	_	I-Message
4	정당성을	_	_	I-Message
5	설파했다.	설파하다.v	Communication	O

#anno-id:18682
#source:sejong
#text:김 형사는 그를 둘러싼 많은 미스테리들을 밝혀 내겠다고 다짐했다.
0	김	_	_	O
1	형사는	_	_	O
2	그를	_	_	B-Figure
3	둘러싼	둘러싸다.v	Surrounding	O
4	많은	_	_	B-Figure
5	미스테리들을	_	_	I-Figure
6	밝혀	_	_	O
7	내겠다고	_	_	O
8	다짐했다.	_	_	O

#anno-id:19111
#source:sejong
#text:일이 너무 바삐 돌아가니까 정신이 없구나.
0	일이	_	_	B-Theme
1	너무	_	_	B-Manner
2	바삐	_	_	I-Manner
3	돌아가니까	돌아가다.v	Motion	O
4	정신이	_	_	O
5	없구나.	_	_	O

#anno-id:21675
#source:sejong
#text:나는 이름난 막국수집을 찾으러 춘천 시내를 돌아다녔다.
0	나는	_	_	B-Self_mover
1	이름난	_	_	O
2	막국수집을	_	_	O
3	찾으러	_	_	O
4	춘천	_	_	B-Area
5	시내를	_	_	I-Area
6	돌아다녔다.	돌아다니다.v	Self_motion	O

#anno-id:22178
#source:sejong
#text:그녀의 얼굴이 사람들에게 가렸다.
0	그녀의	_	_	B-Eclipsed
1	얼굴이	_	_	I-Eclipsed
2	사람들에게	_	_	B-Obstruction
3	가렸다.	가리다.v	Eclipse	O

#anno-id:21328
#source:sejong
#text:시어머니는 아예 부엌살림을 그 며느리에게 내맡겼다.
0	시어머니는	_	_	B-Manipulator
1	아예	_	_	B-Manner
2	부엌살림을	_	_	B-Resulting_action
3	그	_	_	B-Victim
4	며느리에게	_	_	I-Victim
5	내맡겼다.	내맡기다.v	Manipulate_into_doing	O

#anno-id:20664
#source:sejong
#text:곁가지를 꺾어 주어야 나무가 곧게 잘 자란다.
0	곁가지를	_	_	B-Patient
1	꺾어	꺾다.v	Reshaping	O
2	주어야	_	_	O
3	나무가	_	_	O
4	곧게	_	_	O
5	잘	_	_	O
6	자란다.	_	_	O

#anno-id:19186
#source:sejong
#text:우리는 조그만 사다리를 벽에 기대어 두었다.
0	우리는	_	_	B-Agent
1	조그만	_	_	B-Theme
2	사다리를	_	_	I-Theme
3	벽에	_	_	B-Place
4	기대어	기대다.v	Placing	O
5	두었다.	_	_	O

#anno-id:24549
#source:sejong
#text:나는 어디서 그와 만나기로 했는지를 까먹었다.
0	나는	_	_	O
1	어디서	_	_	O
2	그와	_	_	O
3	만나기로	_	_	O
4	했는지를	_	_	O
5	까먹었다.	까먹다.v	Remembering_to_do	O

#anno-id:24058
#source:sejong
#text:꽃병에 장미꽃이 예쁘게 꽂혀 있다.
0	꽃병에	_	_	B-Goal
1	장미꽃이	_	_	B-Item
2	예쁘게	_	_	B-Manner
3	꽂혀	꽂히다.v	Being_attached	O
4	있다.	_	_	O

#anno-id:24410
#source:sejong
#text:아버지가 그의 사업을 뒷받침해 주었다.
0	아버지가	_	_	B-Support
1	그의	_	_	B-Proposition
2	사업을	_	_	I-Proposition
3	뒷받침해	뒷받침하다.v	Evidence	O
4	주었다.	_	_	O

#anno-id:20879
#source:sejong
#text:나쁜 짓을 일삼으면 감옥으로 끌려갔다.
0	나쁜	_	_	B-Offense
1	짓을	_	_	I-Offense
2	일삼으면	_	_	I-Offense
3	감옥으로	_	_	B-Place
4	끌려갔다.	끌려가다.v	Arrest	O

#anno-id:17849
#source:sejong
#text:그 물건을 찾아 주시는 분에게는 후하게 보상하겠습니다.
0	그	_	_	B-Evaluee
1	물건을	_	_	I-Evaluee
2	찾아	_	_	I-Evaluee
3	주시는	_	_	I-Evaluee
4	분에게는	_	_	I-Evaluee
5	후하게	_	_	B-Manner
6	보상하겠습니다.	보상하다.v	Rewards_and_punishments	O

#anno-id:18240
#source:sejong
#text:서울 서대문 형무소는 지금은 공원으로 단장되었다.
0	서울	_	_	B-Theme
1	서대문	_	_	I-Theme
2	형무소는	_	_	I-Theme
3	지금은	_	_	B-Time
4	공원으로	_	_	B-Manner
5	단장되었다.	단장되다.v	Distributed_position	O

#anno-id:20892
#source:sejong
#text:연구소에서 잘못된 이론을 양산한다.
0	연구소에서	_	_	B-Cause
1	잘못된	_	_	B-Effect
2	이론을	_	_	I-Effect
3	양산한다.	양산하다.v	Cause_to_start	O

#anno-id:24969
#source:sejong
#text:인호는 나이가 스무 살이 되었다.
0	인호는	_	_	B-Entity
1	나이가	_	_	B-Entity
2	스무	_	_	B-Final_quality
3	살이	_	_	I-Final_quality
4	되었다.	되다.v	Becoming	O

#anno-id:24061
#source:sejong
#text:아이가 잠자는 모습은 참 아름답다.
0	아이가	_	_	B-Sleeper
1	잠자는	잠자다.v	Sleep	O
2	모습은	_	_	O
3	참	_	_	O
4	아름답다.	_	_	O

#anno-id:23159
#source:sejong
#text:나는 그대를 만나러 먼 길을 돌아왔소.
0	나는	_	_	B-Self_mover
1	그대를	_	_	O
2	만나러	_	_	O
3	먼	_	_	B-Path
4	길을	_	_	I-Path
5	돌아왔소.	돌아오다.v	Self_motion	O

#anno-id:24083
#source:sejong
#text:최씨는 집의 장구를 두드리며 판소리 장단까지 몸에 익혔다.
0	최씨는	_	_	B-Agent
1	집의	_	_	O
2	장구를	_	_	O
3	두드리며	_	_	O
4	판소리	_	_	B-Action
5	장단까지	_	_	I-Action
6	몸에	_	_	B-Agent
7	익혔다.	익히다.v	Practice	O

#anno-id:19399
#source:sejong
#text:그 일에 많은 사람들이 매달렸다.
0	그	_	_	B-Goal
1	일에	_	_	I-Goal
2	많은	_	_	B-Connector
3	사람들이	_	_	I-Connector
4	매달렸다.	매달리다.v	Becoming_attached	O

#anno-id:23080
#source:sejong
#text:책을 들고 들어온 은실이는 그 사람과 이야기한다.
0	책을	_	_	B-Interlocutor_1
1	들고	_	_	I-Interlocutor_1
2	들어온	_	_	I-Interlocutor_1
3	은실이는	_	_	I-Interlocutor_1
4	그	_	_	B-Interlocutor_2
5	사람과	_	_	I-Interlocutor_2
6	이야기한다.	이야기하다.v	Chatting	O

#anno-id:21393
#source:sejong
#text:두 명의 20대 여성이 항공기에서 문을 열려는 등의 난동을 피운 후 승무원에 의해 제지당해 공항 당국 경찰에 연행됐다.
0	두	_	_	O
1	명의	_	_	O
2	20대	_	_	O
3	여성이	_	_	O
4	항공기에서	_	_	O
5	문을	_	_	O
6	열려는	_	_	O
7	등의	_	_	O
8	난동을	_	_	O
9	피운	_	_	O
10	후	_	_	O
11	승무원에	_	_	O
12	의해	_	_	O
13	제지당해	제지당하다.v	Preventing_or_letting	O
14	공항	_	_	O
15	당국	_	_	O
16	경찰에	_	_	O
17	연행됐다.	_	_	O

#anno-id:22581
#source:sejong
#text:종이를 낭비하지 맙시다.
0	종이를	_	_	B-Resource
1	낭비하지	낭비하다.v	Frugality	O
2	맙시다.	_	_	O

#anno-id:22569
#source:sejong
#text:그 공사는 그런 쪽으로 결정됐다.
0	그	_	_	B-Decision
1	공사는	_	_	I-Decision
2	그런	_	_	B-Decision
3	쪽으로	_	_	I-Decision
4	결정됐다.	결정되다.v	Deciding	O

#anno-id:23041
#source:sejong
#text:김선수의 강펀치가 터졌습니다.
0	김선수의	_	_	B-Event
1	강펀치가	_	_	I-Event
2	터졌습니다.	터지다.v	Event	O

#anno-id:19966
#source:sejong
#text:서구풍조가 조선에도 물밀듯이 밀려왔다.
0	서구풍조가	_	_	B-Theme
1	조선에도	_	_	B-Goal
2	물밀듯이	_	_	O
3	밀려왔다.	밀려오다.v	Filling	O

#anno-id:23125
#source:sejong
#text:나는 비서로서 사장님을 충실히 수행하고 아프리카에 갔다.
0	나는	_	_	B-Agent
1	비서로서	_	_	B-Manner
2	사장님을	_	_	O
3	충실히	_	_	B-Manner
4	수행하고	수행하다.v	Conduct	O
5	아프리카에	_	_	O
6	갔다.	_	_	O

#anno-id:25292
#source:sejong
#text:선생님은 그 아이를 특별 교육 대상에 포함시켰다.
0	선생님은	_	_	O
1	그	_	_	B-Part
2	아이를	_	_	I-Part
3	특별	_	_	B-Total
4	교육	_	_	I-Total
5	대상에	_	_	I-Total
6	포함시켰다.	포함시키다.v	Inclusion	O

#anno-id:21615
#source:sejong
#text:남북정상회담이 성사되려면 시간이 걸린다.
0	남북정상회담이	_	_	B-Goal
1	성사되려면	성사되다.v	Accomplishment	O
2	시간이	_	_	O
3	걸린다.	_	_	O

#anno-id:23617
#source:sejong
#text:우리가 하려는 계획이 상부로부터 수락되었다.
0	우리가	_	_	B-Proposal
1	하려는	_	_	I-Proposal
2	계획이	_	_	I-Proposal
3	상부로부터	_	_	B-Interlocutor
4	수락되었다.	수락되다.v	Respond_to_proposal	O

#anno-id:23635
#source:sejong
#text:상관을 체포하는 것은 말처럼 쉽지 않았다.
0	상관을	_	_	B-Suspect
1	체포하는	체포하다.v	Arrest	O
2	것은	_	_	O
3	말처럼	_	_	O
4	쉽지	_	_	O
5	않았다.	_	_	O

#anno-id:19362
#source:sejong
#text:그는 병원에 자신의 피를 팔았다.
0	그는	_	_	B-Seller
1	병원에	_	_	B-Buyer
2	자신의	_	_	B-Goods
3	피를	_	_	I-Goods
4	팔았다.	팔다.v	Commerce_sell	O

#anno-id:22873
#source:sejong
#text:서랍 속을 잘 뒤져보면 찾을 수 있을 거야.
0	서랍	_	_	B-Ground
1	속을	_	_	I-Ground
2	잘	_	_	B-Manner
3	뒤져보면	뒤지다.v	Scouring	O
4	찾을	_	_	O
5	수	_	_	O
6	있을	_	_	O
7	거야.	_	_	O

#anno-id:17467
#source:sejong
#text:형사의 부탁으로 철수는 범인으로 지목받는 그 남자를 주시하고 있다.
0	형사의	_	_	O
1	부탁으로	_	_	O
2	철수는	_	_	B-Perceiver_agentive
3	범인으로	_	_	B-Phenomenon
4	지목받는	_	_	I-Phenomenon
5	그	_	_	I-Phenomenon
6	남자를	_	_	I-Phenomenon
7	주시하고	주시하다.v	Perception_active	O
8	있다.	_	_	O

#anno-id:20287
#source:sejong
#text:갑작스런 정전으로 공장이 스톱되었다.
0	갑작스런	_	_	O
1	정전으로	_	_	O
2	공장이	_	_	B-Activity
3	스톱되었다.	스톱되다.v	Activity_stop	O

#anno-id:24603
#source:sejong
#text:부하직원들이 무능력한 멍청이들이라고 험담하면 어떡하니?
0	부하직원들이	_	_	B-Message
1	무능력한	_	_	I-Message
2	멍청이들이라고	_	_	I-Message
3	험담하면	험담하다.v	Communication_manner	O
4	어떡하니?	_	_	O

#anno-id:25163
#source:sejong
#text:철수와 민식은 서로 박치기하면서 싸운다.
0	철수와	_	_	B-Impactors
1	민식은	_	_	I-Impactors
2	서로	_	_	B-Manner
3	박치기하면서	박치기하다.v	Impact	O
4	싸운다.	_	_	O

#anno-id:18086
#source:sejong
#text:장난감 자동차를 태엽을 감아라.
0	장난감	_	_	B-Theme
1	자동차를	_	_	I-Theme
2	태엽을	_	_	B-Theme
3	감아라.	감다.v	Manipulate_into_shape	O

#anno-id:23619
#source:sejong
#text:그 소녀는 정신이 혼미한 것을 보니 아마도 지난 여름에 귀신에 접했는가 보다.
0	그	_	_	B-Party_1
1	소녀는	_	_	I-Party_1
2	정신이	_	_	O
3	혼미한	_	_	O
4	것을	_	_	O
5	보니	_	_	O
6	아마도	_	_	O
7	지난	_	_	B-Time
8	여름에	_	_	I-Time
9	귀신에	_	_	B-Party_2
10	접했는가	접하다.v	Encounter	O
11	보다.	_	_	O

#anno-id:17597
#source:sejong
#text:그래서 그가 학생들에게 인기가 있는지 모르겠다.
0	그래서	_	_	O
1	그가	_	_	B-Expressor
2	학생들에게	_	_	O
3	인기가	_	_	B-Topic
4	있는지	_	_	O
5	모르겠다.	모르다.v	Awareness	O

#anno-id:20045
#source:sejong
#text:북한강은 남한강과 양평에서 서로 합류한다.
0	북한강은	_	_	B-Part_1
1	남한강과	_	_	B-Part_2
2	양평에서	_	_	I-Part_2
3	서로	_	_	B-Manner
4	합류한다.	합류하다.v	Cause_to_amalgamate	O

#anno-id:24071
#source:sejong
#text:나는 아들을 이국땅에 정착시켜 놓고 혼자 귀국했다.
0	나는	_	_	O
1	아들을	_	_	B-Resident
2	이국땅에	_	_	B-Location
3	정착시켜	정착시키다.v	Residence	O
4	놓고	_	_	O
5	혼자	_	_	O
6	귀국했다.	_	_	O

#anno-id:19473
#source:sejong
#text:탁월한 선동가는 말 한 마디로 사람들을 얼마든지 선동할 수 있다.
0	탁월한	_	_	B-Cause
1	선동가는	_	_	I-Cause
2	말	_	_	O
3	한	_	_	O
4	마디로	_	_	O
5	사람들을	_	_	O
6	얼마든지	_	_	O
7	선동할	선동하다.v	Cause_to_start	O
8	수	_	_	O
9	있다.	_	_	O

#anno-id:22555
#source:sejong
#text:이번 달에는 고흐의 생애와 작품을 다룬 글이 특집으로 게재되었다.
0	이번	_	_	B-Time
1	달에는	_	_	I-Time
2	고흐의	_	_	B-Work
3	생애와	_	_	I-Work
4	작품을	_	_	I-Work
5	다룬	_	_	I-Work
6	글이	_	_	I-Work
7	특집으로	_	_	B-Manner
8	게재되었다.	게재되다.v	Publishing	O

#anno-id:21855
#source:sejong
#text:부모님이 돌아가신 후 큰 누나가 집안일을 거두었다.
0	부모님이	_	_	B-Time
1	돌아가신	_	_	I-Time
2	후	_	_	I-Time
3	큰	_	_	B-Recipient
4	누나가	_	_	I-Recipient
5	집안일을	_	_	B-Theme
6	거두었다.	거두다.v	Getting	O

#anno-id:23040
#source:sejong
#text:군인들이 지나가는 행인들을 검문하고 있다.
0	군인들이	_	_	B-Inspector
1	지나가는	_	_	I-Inspector
2	행인들을	_	_	I-Inspector
3	검문하고	검문하다.v	Inspecting	O
4	있다.	_	_	O

#anno-id:24008
#source:sejong
#text:이번에 손해가 난 비용은 약 30억원 정도로 추정된다.
0	이번에	_	_	B-Item
1	손해가	_	_	I-Item
2	난	_	_	I-Item
3	비용은	_	_	I-Item
4	약	_	_	B-Estimation
5	30억원	_	_	I-Estimation
6	정도로	_	_	I-Estimation
7	추정된다.	추정되다.v	Estimating	O

#anno-id:20613
#source:sejong
#text:오늘은 네가 나에게 술 한잔을 사야 되지 않겠니?
0	오늘은	_	_	B-Time
1	네가	_	_	B-Buyer
2	나에게	_	_	O
3	술	_	_	B-Goods
4	한잔을	_	_	I-Goods
5	사야	사다.v	Commerce_buy	O
6	되지	_	_	O
7	않겠니?	_	_	O

#anno-id:19327
#source:sejong
#text:학교를 지으려면 무엇보다 공간을 확보하여야 한다.
0	학교를	_	_	B-Purpose
1	지으려면	_	_	I-Purpose
2	무엇보다	_	_	O
3	공간을	_	_	B-Theme
4	확보하여야	확보하다.v	Getting	O
5	한다.	_	_	O

#anno-id:22741
#source:sejong
#text:방안에 햇빛이 비치기 시작했다.
0	방안에	_	_	B-Place
1	햇빛이	_	_	B-Beam
2	비치기	비치다.v	Light_movement	O
3	시작했다.	_	_	O

#anno-id:18977
#source:sejong
